BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Cust_id
1,5500,,13770.0,HomeImp,Mgr,5.0,0.0,1.0,167.366666666667,1.0,8.0,,Cust_248
0,5500,87438.0,116679.0,HomeImp,ProfExe,6.0,0.0,0.0,186.424416021732,1.0,27.0,28.4175308957545,Cust_250
0,5500,78059.0,78179.0,DebtCon,,5.0,,,,,,20.6793135817858,Cust_251
0,5500,72147.0,69918.0,HomeImp,Sales,4.0,2.0,0.0,158.534497900144,0.0,23.0,43.4044302384855,Cust_252
1,5500,,12972.0,HomeImp,Other,1.0,0.0,1.0,82.2942663537203,0.0,2.0,36.9867440967759,Cust_254
1,5500,37368.0,48502.0,HomeImp,Mgr,9.0,0.0,2.0,48.9958450016098,0.0,10.0,33.1264839673119,Cust_255
0,5500,,66251.0,HomeImp,Office,1.0,0.0,0.0,43.7223369456304,0.0,3.0,41.4520435320968,Cust_256
0,5500,71644.0,72696.0,HomeImp,Sales,4.0,2.0,0.0,150.865845134943,0.0,22.0,40.4425677847781,Cust_257
1,5500,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.213276650362,1.0,26.0,32.6766408752541,Cust_258
0,5600,53793.0,66379.0,HomeImp,Office,22.0,0.0,0.0,206.099134115623,0.0,19.0,18.3695405267503,Cust_259
0,5600,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.418434018505,1.0,17.0,22.8410928480239,Cust_260
0,5600,29648.0,39907.0,HomeImp,ProfExe,11.0,0.0,0.0,180.563069135394,0.0,13.0,21.5549496563873,Cust_261
1,5600,5000.0,66700.0,HomeImp,Other,31.0,1.0,1.0,204.066666666667,0.0,11.0,,Cust_263
1,5600,55160.0,86800.0,HomeImp,Other,3.0,1.0,1.0,148.133333333333,1.0,14.0,,Cust_264
0,5600,41439.0,53893.0,HomeImp,Office,8.0,,,181.322989925572,,19.0,24.651395744235,Cust_265
0,5600,15275.0,47954.0,HomeImp,Self,,0.0,0.0,204.335245040223,0.0,12.0,42.3977696378332,Cust_266
0,5700,100934.0,111496.0,HomeImp,Office,23.0,0.0,0.0,117.499592879659,0.0,12.0,38.7505626679354,Cust_267
0,5700,,74685.0,,,,,,,,,24.2748652747901,Cust_268
0,5700,49514.0,58249.0,HomeImp,Office,21.0,0.0,0.0,212.539115090453,0.0,21.0,21.2580268780505,Cust_269
0,5700,76948.0,85753.0,HomeImp,Other,7.0,0.0,0.0,128.476451509522,0.0,25.0,37.8596878398581,Cust_270
0,5700,28127.0,36524.0,HomeImp,ProfExe,10.0,0.0,0.0,181.282956793248,0.0,13.0,24.3395335689837,Cust_271
0,5700,,68591.0,HomeImp,Office,0.0,0.0,0.0,69.6456604729327,0.0,4.0,41.1850395580265,Cust_272
0,5700,26927.0,35461.0,DebtCon,Other,0.0,1.0,0.0,21.7993521539509,10.0,6.0,29.4396642416248,Cust_273
0,5700,49806.0,82242.0,DebtCon,,3.0,0.0,0.0,210.347478569844,3.0,30.0,31.2434087014959,Cust_274
1,5700,70000.0,84579.0,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,Cust_275
1,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,Cust_276
1,5700,80437.0,109647.0,HomeImp,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,,Cust_277
1,5700,77213.0,92661.0,DebtCon,Sales,0.0,0.0,0.0,97.1331709520347,1.0,16.0,41.7778886308837,Cust_278
0,5700,,39052.0,HomeImp,Other,3.0,0.0,0.0,272.220628263033,0.0,25.0,39.8961046183138,Cust_281
1,5700,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.009774721382,0.0,28.0,47.4152286588518,Cust_282
0,5700,28116.0,33450.0,DebtCon,Other,0.0,1.0,0.0,15.3965873921407,9.0,7.0,30.0170132955895,Cust_283
0,5700,,64910.0,,,,,,,,,33.8504612207834,Cust_284
0,5700,,69172.0,HomeImp,Office,1.0,0.0,0.0,48.853667057183,0.0,3.0,38.7736859632114,Cust_285
0,5800,,36385.0,HomeImp,Other,2.0,0.0,0.0,266.553394384046,1.0,25.0,43.3097645408193,Cust_286
0,5800,,41119.0,HomeImp,Other,2.0,0.0,0.0,261.405218637153,0.0,26.0,42.1919415560653,Cust_287
0,5800,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.487205799581,1.0,23.0,38.9405753556688,Cust_288
0,5800,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,1.0,307.974881599644,1.0,23.0,39.9591087647849,Cust_289
1,5800,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.2890627458276,1.0,13.0,30.187805388634,Cust_290
0,5800,172595.0,250155.0,DebtCon,Sales,,0.0,0.0,126.400983564996,0.0,21.0,43.2077597896651,Cust_291
0,5800,,34704.0,HomeImp,,,,,,,,34.1740555450898,Cust_292
0,5800,,73804.0,HomeImp,Office,1.0,0.0,0.0,71.766557161476,0.0,4.0,41.2874233877274,Cust_293
0,5800,46595.0,58191.0,HomeImp,Other,5.0,0.0,0.0,80.1317464139763,0.0,17.0,24.1401536666416,Cust_294
1,5900,,28000.0,DebtCon,Self,1.0,2.0,1.0,36.7666666666667,1.0,8.0,,Cust_295
0,5900,70973.0,77989.0,HomeImp,Other,7.0,0.0,0.0,120.379414293777,0.0,24.0,41.4425004618533,Cust_296
1,5900,,33100.0,HomeImp,Other,,0.0,0.0,238.6,1.0,2.0,,Cust_297
0,5900,,51189.0,HomeImp,,1.0,0.0,0.0,,0.0,0.0,12.7491806446757,Cust_298
0,5900,82912.0,91175.0,DebtCon,ProfExe,2.0,,,,,,27.5952735229373,Cust_299
1,5900,25972.0,41856.0,DebtCon,Other,2.0,0.0,2.0,157.960011392432,3.0,27.0,40.6282781749164,Cust_300
0,5900,74187.0,78976.0,HomeImp,Other,9.0,0.0,1.0,118.442491029565,0.0,24.0,40.1104074254308,Cust_301
0,5900,,66903.0,,,,,,,,,32.7829268275867,Cust_302
1,5900,106650.0,,DebtCon,Mgr,1.0,0.0,6.0,250.566666666667,4.0,23.0,,Cust_303
0,6000,,69492.0,,,,,,,,,32.9771972261449,Cust_304
0,6000,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.022908104329,1.0,12.0,37.9543369130205,Cust_305
1,6000,47625.0,85925.0,HomeImp,Office,0.1,2.0,1.0,154.133333333333,4.0,26.0,,Cust_306
1,6000,24600.0,30500.0,HomeImp,Other,4.5,0.0,1.0,116.1,8.0,34.0,,Cust_307
1,6000,65000.0,94355.0,,Other,26.0,1.0,3.0,69.3,1.0,34.0,,Cust_308
1,6000,,,HomeImp,Office,13.0,,2.0,122.766666666667,,23.0,,Cust_309
1,6000,33600.0,,HomeImp,Other,2.0,0.0,0.0,140.933333333333,1.0,20.0,,Cust_310
1,6000,42000.0,58305.0,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,,Cust_311
1,6000,32446.0,54904.0,HomeImp,Other,2.0,0.0,0.0,51.7333333333333,1.0,9.0,,Cust_312
1,6000,9660.0,35900.0,DebtCon,Other,8.0,0.0,1.0,136.3,3.0,6.0,,Cust_313
1,6000,22859.0,32200.0,DebtCon,Other,4.0,0.0,0.0,83.3333333333333,3.0,20.0,,Cust_314
1,6000,16878.0,25850.0,,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,,Cust_315
0,6000,72951.0,80000.0,HomeImp,Other,22.8,0.0,0.0,343.9,1.0,47.0,,Cust_316
0,6000,43000.0,57460.0,HomeImp,Other,1.6,1.0,,101.5,,13.0,,Cust_317
0,6000,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,,Cust_318
0,6000,69876.0,94394.07,HomeImp,Other,0.0,0.0,1.0,179.566666666667,0.0,32.0,,Cust_319
0,6000,51000.0,86125.0,HomeImp,ProfExe,6.0,0.0,0.0,222.166666666667,2.0,24.0,,Cust_320
0,6000,53227.0,68700.0,HomeImp,Mgr,3.0,0.0,2.0,122.733333333333,0.0,23.0,,Cust_321
0,6000,,43300.0,HomeImp,Other,,,,100.933333333333,,9.0,,Cust_322
0,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.633333333333,1.0,13.0,,Cust_323
1,6000,40000.0,54600.0,HomeImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,,Cust_324
1,6000,18793.0,27750.0,HomeImp,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,,Cust_325
1,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,Cust_326
1,6000,,95500.0,HomeImp,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,,Cust_327
0,6000,79046.0,103048.0,HomeImp,Other,0.0,0.0,0.0,181.696538015268,0.0,32.0,37.2899899236346,Cust_328
0,6000,,53190.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,15.1744150027001,Cust_329
1,6000,,43683.0,HomeImp,Other,,,,,,,21.9354988133048,Cust_330
0,6000,129731.0,154113.0,HomeImp,ProfExe,12.0,0.0,0.0,213.533333333333,0.0,19.0,,Cust_331
0,6100,48500.0,62500.0,DebtCon,Mgr,7.0,,4.0,111.3,2.0,11.0,,Cust_332
0,6100,,47400.0,,,,,,,,,,Cust_333
0,6100,91704.0,114799.0,HomeImp,Office,22.0,0.0,0.0,129.250089567247,1.0,12.0,36.7467662366977,Cust_334
0,6100,47604.0,54966.0,HomeImp,Other,5.0,0.0,0.0,70.6953297298125,0.0,18.0,24.7667445298036,Cust_335
0,6100,,35250.0,HomeImp,Other,,,,303.0,,12.0,,Cust_336
1,6100,62751.0,95617.0,HomeImp,Other,1.0,0.0,0.0,138.64686318406,1.0,13.0,31.7572706938289,Cust_337
0,6100,48300.0,53388.0,HomeImp,Office,9.0,,,178.489602161728,,19.0,26.7200281802518,Cust_338
0,6100,68743.0,65321.0,HomeImp,Sales,3.0,1.0,0.0,153.066783101264,0.0,22.0,40.1505270603348,Cust_339
0,6100,79636.0,87276.0,HomeImp,Other,20.0,0.0,0.0,350.436137545783,0.0,47.0,28.8482765808274,Cust_340
0,6100,,46830.0,HomeImp,,0.0,0.0,1.0,,0.0,0.0,13.3060130758192,Cust_341
0,6100,78753.0,95433.0,DebtCon,ProfExe,0.0,,,,,,28.9251174172038,Cust_342
0,6100,77265.0,97944.0,DebtCon,ProfExe,0.0,,,,,,28.8764630546218,Cust_343
0,6200,75657.0,84368.0,DebtCon,Sales,4.0,0.0,0.0,122.244945018093,0.0,30.0,32.5525433347246,Cust_344
0,6200,171582.0,245730.0,DebtCon,Sales,,0.0,0.0,135.108930246752,0.0,22.0,39.7838181255356,Cust_345
0,6200,,33909.0,HomeImp,,,,,,,,34.5174045158864,Cust_346
0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.6321106600501,0.0,18.0,25.3500103599066,Cust_347
0,6200,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.173064671918,2.0,23.0,34.0548112374986,Cust_348
0,6200,45356.0,82054.0,DebtCon,,2.0,0.0,0.0,201.334487465687,4.0,29.0,29.6617101620239,Cust_349
0,6200,,41657.0,HomeImp,Other,,,,293.95872355069,,11.0,30.1976307276858,Cust_350
1,6200,,,DebtCon,Self,3.0,,,80.5,2.0,17.0,,Cust_351
0,6200,,80078.0,,,,,,,,,25.3755441606583,Cust_352
1,6200,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,,Cust_353
0,6200,70793.0,71552.0,HomeImp,Sales,3.0,2.0,0.0,162.945156921024,0.0,23.0,40.3153965868128,Cust_354
0,6200,45787.0,64854.0,DebtCon,,4.0,,1.0,63.1170232280012,,16.0,36.5387473382516,Cust_356
0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,,,,,,27.1676559616661,Cust_357
0,6200,,51732.0,,,,,,,,,12.3247070911223,Cust_358
0,6200,133882.0,155222.0,HomeImp,ProfExe,9.0,0.0,0.0,212.537643218598,0.0,19.0,20.6167836559642,Cust_359
0,6200,45564.0,61956.0,HomeImp,Other,2.0,0.0,,101.167060315579,,13.0,38.6751401527809,Cust_361
0,6300,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.745595489555,1.0,12.0,35.6422701073262,Cust_362
0,6300,55000.0,69000.0,DebtCon,ProfExe,13.0,0.0,0.0,130.066666666667,0.0,20.0,,Cust_363
0,6300,,72890.0,HomeImp,Office,1.0,0.0,0.0,41.25011358665,0.0,3.0,39.1980682178904,Cust_364
0,6300,44226.0,57779.0,DebtCon,,7.0,,0.0,63.62641325128,,16.0,33.1118291094302,Cust_365
0,6300,,39050.0,HomeImp,Other,,,,294.478047564546,,12.0,31.4477504088067,Cust_366
0,6300,78724.0,80355.0,HomeImp,Other,24.0,0.0,0.0,335.074142606144,1.0,46.0,31.177261304407,Cust_367
1,6300,59793.0,98314.0,DebtCon,Self,2.2,0.0,0.0,120.733333333333,0.0,8.0,,Cust_368
1,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,,Cust_369
0,6300,45582.0,89005.0,DebtCon,,2.0,0.0,0.0,209.35804692805,4.0,30.0,29.5959555136952,Cust_370
0,6300,92659.0,117352.0,HomeImp,ProfExe,6.0,0.0,0.0,199.011927176906,0.0,27.0,26.5200495185657,Cust_371
0,6300,58052.0,70091.0,DebtCon,ProfExe,9.0,0.0,4.0,153.780438539213,1.0,30.0,21.7195959806999,Cust_372
0,6300,49498.0,64296.0,DebtCon,Mgr,6.0,,4.0,111.206513236491,1.0,10.0,38.5771319366187,Cust_373
0,6300,79667.0,96988.0,DebtCon,ProfExe,1.0,,,,,,29.835960721055,Cust_374
0,6300,26655.0,29792.0,DebtCon,Other,1.0,1.0,0.0,12.7592674470017,10.0,6.0,28.3618517799405,Cust_377
1,6400,25144.0,45200.0,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,,Cust_378
0,6400,99131.0,125652.0,HomeImp,Other,8.0,,,419.375153802264,1.0,50.0,42.2449275729595,Cust_379
0,6400,76577.0,83200.0,DebtCon,,5.0,,,,,,22.0550342137576,Cust_380
0,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,,104.792468360229,,13.0,36.4168869647881,Cust_381
0,6400,53476.0,70157.0,DebtCon,ProfExe,7.0,0.0,3.0,164.315409862685,1.0,30.0,21.137981571787,Cust_382
0,6400,81116.0,86148.0,HomeImp,ProfExe,8.0,0.0,0.0,262.175426126515,0.0,11.0,42.0682681789893,Cust_383
0,6400,65215.0,74332.0,HomeImp,Mgr,9.0,,1.0,213.832103201914,0.0,24.0,40.6446195498224,Cust_385
0,6400,62746.0,75016.0,DebtCon,ProfExe,12.0,0.0,0.0,133.101547828179,0.0,20.0,40.1881231275332,Cust_386
0,6400,76732.0,78084.0,HomeImp,Other,8.0,0.0,0.0,109.193021371405,0.0,26.0,37.9645543184991,Cust_387
0,6400,39687.0,51666.0,HomeImp,Office,9.0,,,177.591354018136,,19.0,26.1209597003604,Cust_389
0,6400,51436.0,91284.0,DebtCon,,4.0,0.0,0.0,209.642898434529,2.0,30.0,31.9719712077509,Cust_390
0,6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,,101.391445324615,,12.0,36.6029473432028,Cust_391
0,6400,9113.0,46351.0,HomeImp,Self,,0.0,0.0,202.250795832126,0.0,11.0,45.1143193876531,Cust_392
0,6400,57887.0,74776.0,HomeImp,Mgr,3.0,0.0,1.0,126.328643721285,0.0,22.0,28.7563454337541,Cust_394
0,6500,47949.0,53102.0,HomeImp,Office,9.0,,,180.841249866978,,19.0,27.8390066643753,Cust_395
0,6500,,37448.0,HomeImp,Other,,,,333.230899888063,,11.0,29.0119805777734,Cust_396
1,6500,60054.0,70434.0,HomeImp,Other,1.0,0.0,0.0,127.062701571471,2.0,21.0,37.8003529334303,Cust_397
0,6500,80739.0,97630.0,DebtCon,ProfExe,1.0,,,,,,30.5312645358645,Cust_398
0,6500,33639.0,37345.0,HomeImp,ProfExe,11.0,0.0,0.0,191.075655903213,0.0,13.0,24.2273193389305,Cust_400
0,6500,78741.0,90599.0,DebtCon,ProfExe,0.0,,,,,,29.1988606686699,Cust_401
0,6500,51724.0,87770.0,DebtCon,,4.0,0.0,0.0,209.326311581331,4.0,29.0,30.3434486041513,Cust_402
1,6500,13600.0,,HomeImp,Other,14.0,2.0,5.0,115.366666666667,1.0,16.0,,Cust_403
1,6500,48000.0,61000.0,DebtCon,Other,1.0,1.0,0.0,97.299756097561,6.0,38.0,,Cust_404
1,6500,65000.0,80400.0,DebtCon,Other,15.0,0.0,0.0,224.866666666667,0.0,13.0,,Cust_405
0,6500,22789.0,35836.0,HomeImp,Office,1.0,0.0,0.0,110.566666666667,2.0,30.0,,Cust_406
0,6500,75113.0,115900.0,HomeImp,Office,29.0,0.0,0.0,332.733333333333,2.0,38.0,,Cust_407
0,6500,55000.0,88300.0,HomeImp,Office,29.0,0.0,0.0,234.4,1.0,17.0,,Cust_408
0,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.7666666666667,2.0,24.0,,Cust_409
0,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.466666666667,1.0,38.0,,Cust_410
1,6500,96314.0,105800.0,HomeImp,ProfExe,27.0,0.0,0.0,475.8,2.0,40.0,,Cust_411
0,6500,,70886.0,,,,,,,,,23.4708807497336,Cust_413
1,6500,183860.0,208910.0,DebtCon,ProfExe,4.0,6.0,0.0,86.4522269408275,6.0,29.0,69.8005247998426,Cust_414
0,6600,62380.0,89742.0,HomeImp,Office,31.0,0.0,0.0,232.527290731158,0.0,16.0,26.1604948868325,Cust_416
0,6600,74376.0,84855.0,DebtCon,,3.0,,,,,,20.0283535048824,Cust_417
0,6600,,48800.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.2194361515853,Cust_418
0,6600,68733.0,81973.0,HomeImp,Other,5.0,0.0,0.0,96.9776671987184,0.0,14.0,42.2110467840596,Cust_419
0,6600,40926.0,50486.0,HomeImp,Office,10.0,,,179.800868115639,,19.0,27.5323761068296,Cust_420
0,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.815584075632,0.0,12.0,36.7734587221469,Cust_421
0,6600,,46516.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,14.8459907276258,Cust_422
0,6600,98415.0,126636.0,HomeImp,Other,11.0,,,423.209624092303,2.0,49.0,40.9570903166137,Cust_423
0,6700,,55396.0,,,,,,,,,15.7039915621066,Cust_424
0,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.4170304620638,0.0,17.0,23.6428538294615,Cust_425
1,6700,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0,195.78086332421,0.0,19.0,32.3975934061862,Cust_426
0,6700,,30544.0,DebtCon,Other,2.0,0.0,0.0,283.897231344121,0.0,14.0,24.1204515569287,Cust_427
0,6700,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0,173.574416302675,1.0,31.0,23.5870132276728,Cust_429
1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.526489223747,3.0,27.0,41.4285975079185,Cust_430
1,6700,,81239.0,HomeImp,Other,19.0,,,,,,40.8949317008373,Cust_431
0,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.173434289028,0.0,5.0,37.7069964896687,Cust_432
0,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.754745668347,0.0,19.0,19.5495716983683,Cust_433
0,6700,48430.0,64358.0,HomeImp,Other,0.0,1.0,,108.351747465871,,13.0,38.8941947456562,Cust_434
0,6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0,112.137080660234,1.0,30.0,38.5286328102875,Cust_435
1,6700,,20631.0,HomeImp,Mgr,4.0,0.0,0.0,174.721834129067,1.0,8.0,62.246451123425,Cust_437
0,6700,54161.0,59714.0,HomeImp,Office,20.0,0.0,0.0,209.206300352489,0.0,20.0,20.2035177072061,Cust_438
0,6700,134616.0,155034.0,HomeImp,ProfExe,13.0,1.0,0.0,215.422406384201,0.0,19.0,19.4938719842648,Cust_439
0,6800,138691.0,160063.0,HomeImp,ProfExe,12.0,0.0,0.0,208.420843032868,0.0,19.0,19.3333673599425,Cust_441
0,6800,49809.0,65074.0,DebtCon,Mgr,7.0,,4.0,116.632733303957,3.0,10.0,39.2150289105554,Cust_442
0,6800,78292.0,86959.0,DebtCon,,3.0,,,,,,18.9272116380731,Cust_443
0,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0,201.960834318499,0.0,18.0,22.3258287875195,Cust_444
0,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0.0,2.0,126.30323511048,0.0,22.0,27.1186535272694,Cust_445
0,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0,341.465055555543,0.0,46.0,27.5232461434711,Cust_446
1,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1.0,0.0,106.266666666667,2.0,26.0,,Cust_447
0,6800,45150.0,57150.0,DebtCon,Office,4.0,0.0,1.0,94.3333333333333,3.0,12.0,,Cust_448
0,6800,56155.0,57912.0,HomeImp,Office,21.0,0.0,0.0,206.306321336737,0.0,20.0,21.7985130818088,Cust_449
1,6800,,27410.0,HomeImp,Mgr,6.0,1.0,0.0,2.03333333333333,1.0,5.0,,Cust_450
0,6800,178559.0,247611.0,DebtCon,Sales,,0.0,0.0,127.234141048451,0.0,22.0,42.0839016781626,Cust_451
0,6800,,72310.0,HomeImp,Office,1.0,0.0,0.0,48.8188364768882,0.0,3.0,40.787393229407,Cust_452
0,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.464998931985,0.0,31.0,35.761604730767,Cust_453
0,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.70048214857,0.0,23.0,39.1075016428612,Cust_454
0,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0,230.805588122933,1.0,38.0,17.9658834438333,Cust_455
0,6900,53776.0,51952.0,HomeImp,Other,5.0,0.0,0.0,87.900118337206,0.0,17.0,22.2869974772758,Cust_457
1,6900,53328.0,58088.0,DebtCon,Sales,2.0,0.0,0.0,101.531907896149,0.0,21.0,35.7640583618842,Cust_458
1,6900,5816.0,,HomeImp,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,,Cust_459
1,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.234777959524,0.0,22.0,38.3724608815613,Cust_460
1,6900,37055.0,83000.0,HomeImp,Sales,1.0,0.0,0.0,122.266666666667,2.0,43.0,,Cust_461
0,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0,111.123397341281,0.0,11.0,37.2531508536512,Cust_462
0,6900,49000.0,68280.0,DebtCon,Other,1.0,0.0,0.0,61.9,8.0,22.0,,Cust_463
0,6900,,57067.0,,,,,,,,,14.3709859487698,Cust_464
0,6900,50387.0,68443.0,DebtCon,Mgr,7.0,,3.0,105.827329037495,2.0,10.0,40.7176688456757,Cust_465
0,6900,49932.0,66042.0,HomeImp,Office,20.0,0.0,0.0,204.484582750111,0.0,19.0,21.8554941257255,Cust_466
0,6900,51384.0,84689.0,DebtCon,,4.0,0.0,0.0,224.247036903151,3.0,29.0,30.5261507227673,Cust_467
0,6900,,36191.0,HomeImp,Other,,,,311.869899311012,,12.0,30.790620774329,Cust_468
0,7000,98779.0,124827.0,HomeImp,Other,9.0,,,421.541927996164,1.0,49.0,40.8288729341975,Cust_469
0,7000,74795.0,99149.0,HomeImp,Other,1.0,0.0,1.0,175.571442766011,0.0,32.0,34.4496646729529,Cust_471
0,7000,,47462.0,HomeImp,Other,,,,102.657327096396,,9.0,36.0940714250151,Cust_472
0,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0,171.838386172746,0.0,31.0,36.2479630308449,Cust_473
0,7000,58128.0,93740.0,HomeImp,ProfExe,5.0,0.0,0.0,213.363027674541,2.0,24.0,34.4753019291327,Cust_474
0,7000,81335.0,81018.0,HomeImp,Other,22.0,0.0,0.0,341.610576048501,1.0,47.0,27.7672997681551,Cust_475
0,7000,52287.0,87972.0,HomeImp,ProfExe,7.0,0.0,0.0,211.28441317322,1.0,24.0,33.4614022484335,Cust_476
0,7000,58339.0,72432.0,HomeImp,Mgr,10.0,,1.0,197.338397917549,0.0,24.0,39.8430873368043,Cust_477
0,7000,46238.0,66842.0,DebtCon,Office,4.0,0.0,0.0,90.3804090830834,3.0,11.0,36.3095267897702,Cust_478
1,7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0,87.8333333333333,4.0,21.0,,Cust_479
1,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,,Cust_480
1,7000,27290.0,63500.0,HomeImp,Office,6.0,,,,,,,Cust_481
1,7000,18000.0,46520.0,HomeImp,Office,17.0,0.0,1.0,183.1,0.0,23.0,,Cust_482
1,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0,242.433333333333,0.0,8.0,,Cust_483
1,7000,46000.0,66660.0,DebtCon,Office,1.0,0.0,1.0,138.233333333333,0.0,9.0,,Cust_484
0,7000,120000.0,175450.0,DebtCon,Other,8.0,0.0,0.0,219.166666666667,1.0,20.0,,Cust_485
0,7000,58843.0,75300.0,HomeImp,Other,1.5,0.0,0.0,103.666666666667,0.0,7.0,,Cust_486
0,7000,7000.0,31200.0,DebtCon,Other,5.0,0.0,0.0,265.066666666667,0.0,12.0,,Cust_487
0,7000,29000.0,49000.0,DebtCon,Other,11.0,0.0,0.0,234.4,1.0,32.0,,Cust_488
0,7000,5768.0,26600.0,,,,,,,,,,Cust_489
0,7000,56636.0,76353.0,HomeImp,Other,15.0,0.0,0.0,229.3,1.0,36.0,,Cust_490
0,7000,55000.0,63000.0,HomeImp,Other,5.0,0.0,0.0,84.7333333333333,3.0,20.0,,Cust_491
0,7000,46225.0,59000.0,DebtCon,Other,16.0,0.0,4.0,219.133333333333,0.0,37.0,,Cust_492
1,7000,53194.0,81150.0,HomeImp,ProfExe,14.0,7.0,0.0,183.633333333333,2.0,28.0,,Cust_493
1,7000,83000.0,97635.0,HomeImp,Other,5.6,3.0,0.0,141.0,0.0,10.0,,Cust_494
1,7000,138841.0,160000.0,DebtCon,Mgr,11.0,8.0,0.0,86.2,2.0,36.0,,Cust_495
1,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0.0,0.0,96.3666666666667,0.0,18.0,,Cust_496
1,7000,25000.0,49840.0,DebtCon,Office,0.6,0.0,0.0,139.0,0.0,13.0,,Cust_497
1,7000,18000.0,25000.0,DebtCon,Other,6.5,1.0,0.0,205.966666666667,1.0,19.0,,Cust_498
1,7000,74500.0,81600.0,HomeImp,ProfExe,2.0,2.0,0.0,340.9,0.0,29.0,,Cust_499
1,7000,64300.0,119500.0,HomeImp,Other,1.0,1.0,0.0,54.8333333333333,0.0,8.0,,Cust_500
1,7000,,96783.0,HomeImp,Other,20.0,,,,,,40.7303153374793,Cust_502
0,7000,129959.0,161301.0,HomeImp,ProfExe,11.0,0.0,0.0,209.986299534674,0.0,18.0,21.917952264118,Cust_503
0,7000,16047.0,67750.0,HomeImp,Office,21.0,0.0,0.0,315.321452667923,0.0,12.0,38.6936558020225,Cust_505
1,7100,39000.0,55000.0,,Other,12.0,0.0,1.0,192.766666666667,2.0,31.0,,Cust_506
1,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,,Cust_507
0,7100,,74753.0,HomeImp,Office,2.0,0.0,0.0,48.8546446540989,0.0,4.0,41.3025469040557,Cust_508
